,barrio_,month_,year_,price_aprox_local_currency_min,price_aprox_local_currency_max,price_aprox_local_currency_mean,price_aprox_local_currency_std,price_aprox_usd_min,price_aprox_usd_max,price_aprox_usd_mean,price_aprox_usd_std,created_on_count
202,BOCA,8,2017,7472.0,150038.1,51524.70136363636,59952.75497363286,382.06,8703.22,2880.1322727272727,3345.7825787783177,22
203,BOCA,9,2016,0.0,46430.17,34954.596428571436,15507.648394881504,0.0,2907.61,2188.9721428571434,971.1400302830336,14
204,BOCA,9,2017,5291.33,223265.27,65266.34359999999,90192.45577756416,300.55,12764.72,3661.2176,5034.005974008407,27
205,BOCA,10,2016,3520.41,11999.84,7381.804400000002,3361.679270812283,220.46,751.47,462.2731999999998,210.51952030868776,25
206,BOCA,10,2017,5490.98,687225.0,122654.8779310345,237527.91433426284,311.89,35000.0,6792.172758620689,13116.09767236127,29
207,BOCA,11,2015,4855.38,73236.98,37607.642142857134,33886.02050001109,304.06,4274.74,2289.4,2060.2846856759306,14
208,BOCA,11,2016,19614.1,44869.24,28797.78727272727,12741.848980907826,1228.3,2809.86,1803.4127272727274,797.9365259604416,18
209,BOCA,11,2017,8468.27,25006.35,14956.929999999997,7178.091523016406,433.01,1450.53,833.1438461538462,394.9980119261881,13
210,BOCA,12,2014,2908.85,164498.67,21905.156666666666,53511.092806477754,168.39,9522.63,1268.0633333333333,3097.6926855604956,9
211,BOCA,12,2015,4142.06,4443.99,4217.821428571429,131.1168222653077,259.39,259.39,259.38999999999993,0.0,21
212,BOCA,12,2016,5620.91,115673.57,101916.98750000003,38909.49108680876,352.0,7243.86,6382.3775,2436.6404704941597,8
213,BOCA,12,2017,5997.86,23005.74,14772.767500000002,9145.17707686179,322.5,1200.29,777.9875,472.84691760829605,4
214,BOEDO,1,2017,5748.18,18638.91,10157.346666666666,6571.516777197382,359.97,1167.23,636.0866666666667,411.5299526725445,6
215,BOEDO,1,2018,6701.62,55192.41,18661.6675,19663.26122286342,341.31,2810.92,950.42875,1001.4394228657283,10
216,BOEDO,2,2015,0.0,4439.02,3699.183333333334,1812.2223263348974,0.0,256.97,214.14166666666668,104.90756320049888,6
217,BOEDO,2,2017,0.0,14584.82,10016.71375,6685.666049933004,0.0,913.35,627.28,418.67866051594814,8
218,BOEDO,2,2018,90022.74,110027.86,100025.3,14145.756010450623,4584.81,5603.66,5094.235000000001,720.4357440119138,2
219,BOEDO,3,2017,14955.93,14955.93,14955.93,0.0,936.59,936.59,936.59,0.0,1
220,BOEDO,4,2015,7117.01,7353.75,7192.965714285715,74.22941282653012,415.41,425.7,416.88,3.8892544272649396,7
221,BOEDO,4,2016,6499.97,13704.96,7400.59375,2460.972593307708,407.05,858.25,463.4500000000001,154.11413952003235,16
222,BOEDO,4,2017,3859.2,15046.63,5796.107241379313,2347.093941804717,218.72,942.27,351.92965517241385,146.47800399189046,29
223,BOEDO,5,2015,14781.06,14903.57,14851.065714285713,65.48434949338242,862.75,862.75,862.75,0.0,7
224,BOEDO,5,2017,6035.13,16999.9,11878.222222222223,4952.597378421191,377.94,1064.59,717.2733333333332,292.8083832047846,9
225,BOEDO,6,2015,6651.69,16935.05,12617.695833333333,5237.522022250005,388.25,980.35,733.6416666666668,304.8892539873613,12
226,BOEDO,6,2016,8005.16,8005.16,8005.16,0.0,501.31,501.31,501.31,0.0,4
227,BOEDO,6,2017,7543.83,94008.83,20061.720833333336,23517.23073545726,472.42,5327.94,1162.5241666666668,1324.0546287649115,16
228,BOEDO,7,2015,6994.36,7566.4,7449.137142857143,202.6701252211158,438.01,438.01,438.0100000000001,0.0,7
229,BOEDO,7,2016,7023.42,7023.42,7023.420000000001,0.0,439.83,439.83,439.83,0.0,3
230,BOEDO,7,2017,3958.19,81187.34,36145.0125,35461.50255628574,224.33,4641.71,2051.8556249999997,2013.432903840168,21
231,BOEDO,8,2015,8143.07,8210.56,8176.815,47.72263666227994,475.3,475.3,475.3,0.0,2
232,BOEDO,8,2016,12070.26,12070.26,12070.259999999998,0.0,755.88,755.88,755.88,0.0,7
233,BOEDO,8,2017,4215.0,17499.93,11512.06,5342.360949838564,242.59,1007.19,660.19,307.0957429206729,6
234,BOEDO,9,2015,6090.43,17792.61,9015.975,5851.09,355.49,1038.53,526.25,341.52,4
235,BOEDO,9,2017,4991.86,12499.92,7033.778888888889,2522.714126617622,283.54,719.42,398.90555555555557,145.69888984744452,9
236,BOEDO,10,2016,11243.26,12381.33,11622.616666666667,657.0650208566373,704.09,775.36,727.8466666666667,41.147753685144615,3
237,BOEDO,10,2017,8885.5,90022.74,30258.941666666666,26942.29826565385,504.7,4696.79,1633.5986111111113,1390.2295282828104,45
238,BOEDO,11,2015,49399.5,240103.3,140165.92714285717,93559.23776872404,2883.38,14361.53,8541.180714285716,5709.776235364239,14
239,BOEDO,11,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
240,BOEDO,11,2017,7797.21,71038.78,26554.494210526318,23466.41095182273,419.25,4061.5,1478.6489473684214,1290.332262915662,19
241,BOEDO,12,2015,4786.07,5134.95,4902.363333333334,201.4259619148771,299.72,299.72,299.72,0.0,3
242,BOEDO,12,2016,6017.56,15087.83,12366.749,4381.3566586553225,376.84,944.85,774.4470000000001,274.3748968534355,10
243,BOEDO,12,2017,11646.63,37986.6,19179.561666666665,9451.626058939099,626.23,2042.51,1023.9083333333334,511.90156438192946,8
244,CABALLITO,1,2015,1229.25,23167.0,9606.889999999998,6391.648118770223,71.16,1341.11,556.1315,370.0047950226279,20
245,CABALLITO,1,2016,4556.93,22966.36,18188.522222222222,7735.740774510187,285.37,1373.71,1130.6744444444444,479.25522811731304,9
246,CABALLITO,1,2017,4670.78,479055.0,107409.29689655174,193231.2742265326,292.5,30000.0,6726.323793103447,12100.777894573677,29
247,CABALLITO,1,2018,4816.66,40140.03,12695.861456310686,6294.2381347767,245.31,2044.31,646.5933980582524,320.5621907987786,139
248,CABALLITO,2,2015,9409.76,56142.47,33285.24111111111,18966.25065487545,544.72,3250.02,1926.842777777778,1097.933220651182,18
249,CABALLITO,2,2016,0.0,18433.71,5074.397142857141,6036.168642325235,0.0,1154.38,316.2,378.5463218682755,7
250,CABALLITO,2,2017,4117.15,37603.42,9795.098999999998,6984.777827837588,257.83,2131.17,592.6524999999999,387.6744610036541,32
251,CABALLITO,2,2018,7501.75,225802.5,54922.904,95622.71348404876,382.06,11500.0,2797.194,4870.013414389123,5
252,CABALLITO,3,2015,23113.45,23113.45,23113.45,0.0,1338.01,1338.01,1338.01,0.0,1
253,CABALLITO,3,2016,8721.88,8721.88,8721.88,0.0,517.65,517.65,517.65,0.0,1
254,CABALLITO,3,2017,4735.93,16034.6,7344.825500000001,2749.6351378596337,280.41,1004.14,455.47300000000007,176.01256286203878,37
255,CABALLITO,4,2016,4238.99,8439.35,7861.3049999999985,1464.1375400555783,265.46,528.5,492.30125000000004,91.68909117812996,8
256,CABALLITO,4,2017,1781.21,98574.02,11915.15111111111,19317.215588345072,100.95,6173.03,724.93797979798,1177.5269655398251,100
257,CABALLITO,5,2015,6367.12,18011.77,10078.209090909091,4085.1075966606277,371.64,1042.68,584.4645454545457,236.02486902316585,22
258,CABALLITO,5,2016,3162.56,16103.27,11812.693333333335,6618.0279801241895,198.05,1008.44,739.75,414.4426288884868,6
259,CABALLITO,5,2017,5733.33,1623294.0,28153.459204545492,172031.0310104237,336.5,92000.0,1636.0254545454545,9745.807104788666,90
260,CABALLITO,6,2015,5273.38,9998.82,6338.047777777778,2075.5613935197007,307.8,578.82,368.0266666666667,119.50858672078758,9
261,CABALLITO,6,2016,0.0,39428.3,14983.099999999995,11341.674759210317,0.0,2469.13,938.2911999999998,710.2530455544231,25
262,CABALLITO,6,2017,3958.19,529335.0,49929.89083333336,131278.95289699562,224.33,30000.0,2887.5277777777774,7528.505721319567,72
263,CABALLITO,7,2014,63918.58,63918.58,63918.58,0.0,3700.17,3700.17,3700.17,0.0,1
264,CABALLITO,7,2016,4293.45,14991.38,9095.201666666668,4389.647609363239,268.87,938.81,569.5716666666664,274.89428900494863,24
265,CABALLITO,7,2017,1099.25,929900.0,57303.338187919464,175889.84847935592,62.3,50000.0,3253.36812080537,9974.40047554579,156
266,CABALLITO,8,2014,4658.24,32899.63,11686.195714285714,10037.874541071691,269.66,1904.52,676.5,581.0804408742964,9
267,CABALLITO,8,2015,3471.21,16152.86,5020.499090909091,3746.96390517831,202.61,935.07,294.48272727272735,215.3799775323096,11
268,CABALLITO,8,2016,0.0,10532.66,5770.234285714287,3700.92980552571,0.0,659.59,361.3514285714286,231.76438153352868,7
269,CABALLITO,8,2017,6114.46,392700.0,80835.56447619048,130956.81787556867,328.77,20000.0,4548.672571428572,7368.584322079399,105
270,CABALLITO,9,2014,5693.84,16409.91,9265.863333333333,6186.925899154873,329.61,949.95,536.39,358.15346598909247,3
271,CABALLITO,9,2015,9234.1,43363.89,18246.30235294118,14381.510097476521,578.27,2531.09,1075.6435294117646,833.2098107015212,17
272,CABALLITO,9,2016,4544.95,51999.98,26287.11666666666,21238.915111662092,284.62,3256.41,1646.1861111111111,1330.0505807681277,25
273,CABALLITO,9,2017,5499.88,422532.0,68233.52929824564,133883.29319800873,316.54,24000.0,3904.662982456139,7668.837582616369,185
274,CABALLITO,10,2014,5201.35,19943.23,11037.653333333334,7008.342775842707,301.1,1154.49,638.9566666666666,405.70469204418464,6
275,CABALLITO,10,2015,9537.82,10233.07,9910.914285714285,354.0959364756555,597.29,597.29,597.29,0.0,7
276,CABALLITO,10,2016,8360.94,24999.96,16512.125999999997,8248.653847019785,523.59,1565.58,1034.0439999999999,516.5577546025226,15
277,CABALLITO,10,2017,3486.89,176055.0,14729.537926829267,23102.45837141231,178.46,10000.0,830.5259756097558,1312.1101250087877,172
278,CABALLITO,11,2014,5314.32,31932.08,11864.145714285713,9201.782899688258,307.64,1848.51,686.8014285714287,532.6801065501562,7
279,CABALLITO,11,2015,0.0,20461.17,13613.8503125,8442.57101005317,0.0,1194.29,828.8109375000003,512.8952763344477,35
280,CABALLITO,11,2016,4150.37,22999.9,11787.12727272727,7094.294979719741,259.91,1440.33,738.1490909090913,444.2681916390962,33
281,CABALLITO,11,2017,3798.9,981750.0,69577.2446745562,171182.96209138737,219.52,50000.0,3845.2781065088766,9389.063258467455,184
282,CABALLITO,12,2014,7415.25,11965.87,8552.905,2106.5277312134845,429.26,692.69,495.11750000000006,121.94439444154165,8
283,CABALLITO,12,2015,40031.97,40031.97,40031.97,0.0,2336.61,2336.61,2336.61,0.0,1
284,CABALLITO,12,2016,5109.92,28994.96,11548.405625000001,6542.447628140373,320.0,1815.76,723.1993750000001,409.70960065992676,16
285,CABALLITO,12,2017,6001.44,392700.0,21045.907425742575,53414.15343347696,305.65,20000.0,1109.6415841584153,2793.541110648538,102
286,CHACARITA,1,2016,5104.65,37122.22,31665.061249999995,10753.47499806649,319.67,2203.23,1967.7849999999999,665.9390243858667,8
287,CHACARITA,1,2017,7481.88,16093.69,13523.370000000003,3220.2126240261678,468.54,1007.84,846.8782352941178,201.6604030057492,17
288,CHACARITA,1,2018,7501.75,70017.82,17237.7636,13925.060589091074,382.06,3565.97,877.9100000000002,709.1958568453898,27
289,CHACARITA,2,2016,32115.52,44814.12,40397.1325,4660.08347046258,2011.18,2659.75,2497.6075,300.2295710547418,8
290,CHACARITA,2,2017,6451.27,114689.25,49386.074705882354,43437.86804678367,404.0,6500.0,3052.5882352941176,2660.49698281927,23
291,CHACARITA,3,2016,7332.89,25605.25,12286.675384615386,7122.994537423165,459.21,1519.69,758.6600000000001,435.93196688244836,13
292,CHACARITA,3,2017,7299.99,45263.51,20688.54357142857,17838.235016193386,457.15,2834.55,1295.5849999999998,1117.088825162908,14
293,CHACARITA,4,2016,21034.02,21034.02,21034.02,0.0,1317.22,1317.22,1317.22,0.0,3
294,CHACARITA,4,2017,6419.81,85497.9,22114.12709090908,17743.148720729077,402.03,5354.16,1356.1976363636365,1111.2823164554236,55
295,CHACARITA,5,2015,86372.5,293666.5,246796.5,90958.72344091027,5000.0,17000.0,14333.333333333334,5291.502622129181,9
296,CHACARITA,5,2016,7906.64,7906.64,7906.64,0.0,495.14,495.14,495.14,0.0,1
297,CHACARITA,5,2017,6035.13,120702.85,42987.56565217391,50074.18711183366,377.94,7558.81,2562.2589130434785,2961.2263865734403,52
298,CHACARITA,6,2016,6170.54,11932.62,9853.327499999998,2078.0459120866412,386.42,747.26,617.048125,130.1338642177738,16
299,CHACARITA,6,2017,5937.37,38222.52,21047.377083333336,13446.556694209368,336.5,2393.62,1237.7454166666669,785.2417798746374,24
300,CHACARITA,7,2014,8487.99,8487.99,8487.99,0.0,491.36,491.36,491.36,0.0,1
301,CHACARITA,7,2016,7040.99,35145.87,15946.765555555554,10382.828713178986,440.93,2200.95,998.6391666666669,650.2069642215029,36
302,CHACARITA,7,2017,4947.69,94999.9,19527.653970588228,16843.78439998744,280.41,5467.62,1110.176470588235,960.457082709923,68
303,CHACARITA,8,2016,8499.87,346919.33,85930.50857142858,141646.495828563,532.29,21725.23,5381.251428571428,8870.369550242804,14
304,CHACARITA,8,2017,4499.95,74613.0,29444.690952380948,26340.43600683176,258.99,3800.0,1652.652857142857,1459.2722582648614,21
305,CHACARITA,9,2014,3719.54,3719.54,3719.5399999999995,0.0,215.32,215.32,215.32000000000002,0.0,3
306,CHACARITA,9,2015,7525.15,8073.69,7897.878571428572,259.25329129563437,471.25,471.25,471.25,0.0,7
307,CHACARITA,9,2016,5177.62,130473.34,67898.6441666667,47535.03427288138,324.24,8170.67,4252.036666666665,2976.8001413944125,24
308,CHACARITA,9,2017,6199.92,69999.88,18022.24759999999,17971.5988625234,356.83,4028.77,1023.5248000000003,1028.0852354787191,25
309,CHACARITA,10,2016,5129.56,46430.17,17691.815000000002,14485.301871853067,321.23,2907.61,1107.92,907.1171371107483,6
310,CHACARITA,10,2017,6793.85,127627.5,20862.65235294118,28168.69933899004,356.93,6500.0,1167.6325000000002,1554.3052824883753,68
311,CHACARITA,11,2014,4922.88,8664.19,5991.825714285716,1825.5723509615384,284.98,501.56,346.86,105.68021889959664,7
312,CHACARITA,11,2016,9758.98,287433.0,57188.622777777804,85325.59542940778,611.14,18000.0,3581.3400000000015,5343.369334521607,18
313,CHACARITA,11,2017,6973.94,69981.71,15243.725192307687,11269.843591778501,402.99,4043.9,859.8178846153846,638.3413523215246,52
314,CHACARITA,12,2014,7014.48,7316.44,7165.459999999999,157.69346697714752,406.06,423.54,414.8,9.128632278316804,12
315,CHACARITA,12,2015,21986.47,22477.57,22158.305714285718,150.44613297978603,1283.32,1385.78,1363.7542857142857,40.367242023346485,7
316,CHACARITA,12,2016,4325.06,108585.8,31001.70483870969,43376.02504410556,270.85,6800.0,1941.429032258064,2716.3492093682844,31
317,CHACARITA,12,2017,7002.33,196350.0,34980.40840000001,44310.843540285015,376.51,10000.0,1836.2303999999997,2315.923113320492,50
318,COGHLAN,1,2016,28417.22,29751.79,28607.87285714286,504.42004674392456,1765.79,1779.58,1777.6100000000001,5.212130082797254,7
319,COGHLAN,1,2017,7040.99,12331.99,7796.847142857142,1999.810026691821,440.93,772.27,488.2642857142856,125.23474848687735,7
320,COGHLAN,1,2018,1000.21,90314.91,17016.296153846153,22909.339472639225,50.94,4599.69,866.6307692307691,1166.7604052422355,13
321,COGHLAN,2,2015,5073.17,5073.17,5073.17,0.0,293.68,293.68,293.68,0.0,5
322,COGHLAN,3,2017,12968.65,24999.96,22951.27666666666,4891.5807534688265,812.14,1565.58,1412.7583333333332,301.4213140716275,6
323,COGHLAN,4,2017,11379.99,15968.5,12882.715,1808.217307775503,644.96,1000.0,787.4530000000001,132.6885691342283,10
324,COGHLAN,5,2017,6236.17,10058.55,7966.875,1276.4892609730061,390.53,629.9,488.93722222222215,82.61520966686855,18
325,COGHLAN,6,2017,6839.78,18105.4,14182.467777777776,4060.851952554962,428.33,1133.82,845.6033333333335,226.5014198630993,9
326,COGHLAN,7,2016,4599.72,12365.36,7188.266666666667,4483.494344429726,288.05,774.36,450.15333333333336,280.7712094096069,3
327,COGHLAN,7,2017,5442.62,193660.5,28006.44,48247.66554709564,308.46,11000.0,1592.8166666666666,2741.79721149329,15
328,COGHLAN,8,2015,8653.31,10058.55,9805.11375,469.6053783440336,500.93,629.9,581.89125,40.017393160438914,8
329,COGHLAN,8,2016,19438.77,19438.77,19438.77,0.0,1217.32,1217.32,1217.32,0.0,7
330,COGHLAN,8,2017,5499.88,38136.04,13315.756,13906.43759451104,316.54,2194.88,765.246,800.9654025799117,5
331,COGHLAN,9,2017,5799.95,39999.86,17097.64181818182,10577.244991379199,333.81,2302.15,981.7254545454547,608.0490731078148,11
332,COGHLAN,10,2017,6888.68,35941.8,14631.324666666671,7685.579206828914,391.28,2041.51,822.6220000000001,434.64946006112626,15
333,COGHLAN,11,2016,4962.53,25552.79,8394.24,8405.93844520646,310.77,1600.2,525.6750000000001,526.4075931728189,6
334,COGHLAN,11,2017,5629.24,81187.34,27946.569130434775,31756.46832992323,296.42,4641.71,1582.8891304347824,1796.5545109406025,23
335,COGHLAN,12,2016,7254.01,18539.26,14025.159999999998,6181.185992085175,454.27,1160.99,878.3019999999999,387.08648584005095,5
336,COGHLAN,12,2017,7001.64,22326.53,11345.471764705886,4218.7013810283415,356.59,1200.48,604.8535294117646,226.09908145935646,17
337,COLEGIALES,1,2016,17125.41,18069.71,17361.485,472.1499999999997,1072.45,1072.45,1072.45,0.0,4
338,COLEGIALES,1,2017,6746.69,8290.36,7114.408888888887,459.0257859980323,422.5,519.17,445.5277777777777,28.74580698892351,9
339,COLEGIALES,1,2018,5017.33,182260.4,21557.140930232556,29429.854365730695,255.53,9800.0,1109.9302325581393,1566.6815088291196,49
340,COLEGIALES,2,2015,25682.86,25682.86,25682.86,0.0,1486.75,1486.75,1486.75,0.0,1
341,COLEGIALES,2,2016,9537.82,51436.96,29946.864999999998,23289.559597213654,597.29,3052.82,1825.0549999999998,1417.7009065032018,4
342,COLEGIALES,2,2017,14531.33,14531.33,14531.33,0.0,910.0,910.0,910.0,0.0,1
343,COLEGIALES,3,2015,44337.07,44337.07,44337.07,0.0,2566.62,2566.62,2566.62,0.0,2
344,COLEGIALES,3,2017,11083.03,79842.5,28612.496250000007,23841.271933955897,628.13,5000.0,1776.79875,1497.7925750259003,24
345,COLEGIALES,4,2015,6795.61,44122.87,14261.062,16693.25815476176,393.39,2554.22,825.5559999999999,966.3525535641741,5
346,COLEGIALES,4,2016,9097.89,135732.25,63370.87000000001,60096.271288812684,569.74,8500.0,3968.4925,3763.4260739223464,8
347,COLEGIALES,4,2017,6432.12,301757.38,32489.8003076923,61500.95142591849,364.54,18897.04,2004.1575384615387,3848.2852197277552,68
348,COLEGIALES,5,2015,58291.61,58774.75,58567.689999999995,258.2491928351391,3402.4,3402.4,3402.4000000000005,0.0,7
349,COLEGIALES,5,2016,79842.5,114175.57,98329.53769230771,17814.55527346443,5000.0,7150.05,6157.719230769231,1115.6061653010404,13
350,COLEGIALES,5,2017,4749.89,317601.0,22301.661372549024,43401.99009507472,269.2,18000.0,1333.845294117647,2461.5980898882362,58
351,COLEGIALES,6,2015,17833.67,49012.59,33423.13,18001.157855041805,1032.37,2837.28,1934.8250000000003,1042.0652743630476,4
352,COLEGIALES,6,2016,4738.33,26285.26,14681.166666666666,9620.2482733382,296.73,1646.07,919.3833333333332,602.4517311674576,6
353,COLEGIALES,6,2017,6679.5,27158.1,14908.56,7481.75059385076,378.56,1700.73,886.9576666666667,435.60479453904344,31
354,COLEGIALES,7,2015,17154.26,17940.08,17706.7575,374.83459342088645,993.04,1038.53,1027.1575,22.745000000000026,4
355,COLEGIALES,7,2016,0.0,90527.18,42899.02842105264,43055.25190660655,0.0,5669.11,2686.478421052632,2696.261621173664,19
356,COLEGIALES,7,2017,2275.96,74999.88,21489.065882352945,17240.90293131149,128.99,4316.54,1222.6373529411771,983.8533796640993,76
357,COLEGIALES,8,2015,0.0,136425.88,116233.37499999997,47159.18011968917,0.0,7897.53,6910.33875,2792.1985088120973,8
358,COLEGIALES,8,2016,0.0,15602.02,11471.11714285714,5967.704672611933,0.0,977.05,718.3592857142858,373.7173356853522,14
359,COLEGIALES,8,2017,5519.69,109999.91,20004.624,18016.39123277708,317.68,6330.93,1140.4103333333333,1035.5905564142463,30
360,COLEGIALES,9,2014,11008.34,11008.34,11008.34,0.0,637.26,637.26,637.26,0.0,2
361,COLEGIALES,9,2016,5536.11,65380.62,45656.663636363635,27575.91937580224,346.69,4094.35,2859.1709090909085,1726.8948647468642,11
362,COLEGIALES,9,2017,2499.92,109999.91,20982.94336734694,15577.146358216543,143.88,6330.93,1182.476632653061,885.6297753319517,100
363,COLEGIALES,10,2015,0.0,21565.36,15523.995,8998.337038575824,0.0,1258.74,933.8530000000001,542.4500468153726,10
364,COLEGIALES,10,2016,5610.37,48281.07,39039.16,18346.826246578727,351.34,3023.52,2444.7611111111114,1148.9387772902048,9
365,COLEGIALES,10,2017,2232.13,117810.0,24674.674918032786,29518.626472649183,120.02,6000.0,1378.935901639344,1630.528681283443,66
366,COLEGIALES,11,2014,21236.4,21236.4,21236.4,0.0,1229.35,1229.35,1229.35,0.0,1
367,COLEGIALES,11,2015,8869.83,112387.88,62174.14666666665,38984.001731265475,517.72,6888.56,3798.3873333333336,2421.385707973452,15
368,COLEGIALES,11,2016,7269.81,95811.0,53955.55173913043,33357.60003244493,455.26,6000.0,3378.8743478260863,2088.962534171244,23
369,COLEGIALES,11,2017,6098.29,20423.78,11655.102903225803,3655.273538929924,352.39,1180.19,665.6448387096775,211.68253427984982,33
370,COLEGIALES,12,2015,29855.02,32031.26,30401.082857142854,945.048717434085,1869.62,1869.62,1869.6199999999994,0.0,7
371,COLEGIALES,12,2016,7719.33,46708.18,23493.439166666663,12517.6815695105,483.41,2925.02,1471.2366666666667,783.8983507310038,12
372,COLEGIALES,12,2017,6596.34,334764.0,23388.686842105264,52826.844110454746,347.53,18000.0,1244.5960526315791,2839.4699000251553,38
373,CONSTITUCION,1,2015,7260.64,53911.12,16730.311999999998,20785.435787707702,420.31,3120.85,968.4979999999999,1203.2437362064263,5
374,CONSTITUCION,1,2016,16295.37,16295.37,16295.37,0.0,1020.47,1020.47,1020.47,0.0,2
375,CONSTITUCION,1,2017,14743.07,14743.07,14743.07,0.0,923.26,923.26,923.26,0.0,1
376,CONSTITUCION,1,2018,6201.52,30007.58,9771.854666666664,6329.9406326293765,315.84,1528.27,497.6753333333334,322.3804785800837,18
377,CONSTITUCION,2,2016,0.0,4472.73,2158.4516666666664,2366.005262423705,0.0,265.46,132.73,145.3984301153214,6
378,CONSTITUCION,2,2017,6906.69,11372.76,9050.876,2032.224768678406,432.52,712.2,566.7959999999999,127.26461263839212,5
379,CONSTITUCION,3,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
380,CONSTITUCION,3,2016,6380.53,56193.94,38828.658500000005,20600.346206291186,399.57,3464.45,2411.4540000000006,1283.1518882501791,20
381,CONSTITUCION,3,2017,8474.96,10058.55,9800.65,587.6768097914588,530.73,629.9,598.0985714285715,41.7973976177829,7
382,CONSTITUCION,4,2015,8033.5,55421.77,30390.36192307693,18075.387928207132,465.05,3208.3,1762.8734615384615,1049.3364646821049,26
383,CONSTITUCION,4,2016,4026.29,10445.47,5860.341428571429,3132.239115134882,252.14,654.13,366.9942857142857,196.15103516229044,14
384,CONSTITUCION,4,2017,7487.8,7499.92,7493.860000000001,8.5701341879812,425.31,431.65,428.48,4.483056992722713,8
385,CONSTITUCION,5,2015,12297.19,12297.19,12297.19,0.0,711.87,711.87,711.87,0.0,3
386,CONSTITUCION,5,2017,6499.97,7543.83,6940.739999999999,527.8365106103722,407.05,472.42,428.3457142857142,30.461438386448997,9
387,CONSTITUCION,6,2015,4235.83,115378.63,26527.018000000004,45985.11532768406,247.24,6679.13,1536.4420000000002,2661.5959098931603,15
388,CONSTITUCION,6,2016,195869.14,195869.14,195869.14,0.0,12265.97,12265.97,12265.97,0.0,2
389,CONSTITUCION,6,2017,4947.69,24999.88,15285.159285714282,9526.045950673639,280.41,1450.53,889.1357142857142,551.1430520530705,14
390,CONSTITUCION,7,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
391,CONSTITUCION,7,2016,1808.43,30117.86,15311.816666666664,12297.214395686327,113.25,1886.08,958.8766666666666,770.0921779079437,9
392,CONSTITUCION,7,2017,3958.19,576538.0,165974.1433333333,208779.72633030618,224.33,31000.0,9398.6775,11801.038627122118,24
393,CONSTITUCION,8,2014,47560.84,47560.84,47560.84,0.0,2753.24,2753.24,2753.24,0.0,2
394,CONSTITUCION,8,2015,17053.17,17194.51,17088.504999999997,70.66999999999855,995.37,995.37,995.37,0.0,4
395,CONSTITUCION,8,2016,7058.71,14499.87,11417.763125,2922.4611529638714,442.04,908.03,715.018125,183.01427708310086,16
396,CONSTITUCION,8,2017,12999.98,64999.88,36665.157199999994,19777.371460899136,748.2,3741.0,2048.1019999999994,1111.4716722623511,25
397,CONSTITUCION,9,2016,6227.71,10285.31,7617.6506666666655,1391.6549081038459,390.0,644.1,477.04266666666666,87.14995184546385,15
398,CONSTITUCION,9,2017,5490.98,633798.0,68851.429,161859.86724242583,280.18,36000.0,3932.8152499999997,9291.444571875838,40
399,CONSTITUCION,10,2014,5158.85,5158.85,5158.85,0.0,298.64,298.64,298.64,0.0,4
400,CONSTITUCION,10,2015,4862.54,16076.62,13190.956666666667,4746.282391467031,283.82,938.37,792.9144444444444,288.6294201095546,9
401,CONSTITUCION,10,2016,8313.36,23686.71,16000.035,10870.600034554209,520.61,1483.34,1001.9749999999999,680.7529114517249,2
402,CONSTITUCION,10,2017,6988.68,14517.33,9432.7634375,2523.3230860930958,356.59,841.31,527.7653125000002,140.74652217062064,37
403,CONSTITUCION,11,2014,11100.07,193527.95,41565.003333333334,74446.38855437776,642.57,11203.1,2406.148333333334,4309.611627418029,6
404,CONSTITUCION,11,2015,5828.66,147811.5,32690.184651162777,49561.99800373305,365.01,8627.55,1988.9848837209306,3015.3765787245916,43
405,CONSTITUCION,11,2016,4821.52,5010.75,4956.684285714286,92.33478540202545,301.94,313.79,310.4042857142857,5.7822079322200635,7
406,CONSTITUCION,11,2017,7403.99,47697.55,24768.553076923075,14309.449149991404,427.84,2727.0,1394.9315384615386,809.4587969321042,16
407,CONSTITUCION,12,2014,1948.9,1948.9,1948.8999999999999,0.0,112.82,112.82,112.81999999999998,0.0,6
408,CONSTITUCION,12,2016,6537.98,72194.86,18581.496666666673,20102.82721864954,409.43,4521.08,1163.6348148148145,1258.9051768145769,27
409,CONSTITUCION,12,2017,7001.64,30007.58,16320.335882352942,7878.281118538056,356.59,1565.59,858.3817647058823,408.77864687437034,18
410,FLORES,1,2016,9684.25,262510.78,178485.204,116437.9760829073,606.46,15580.2,11088.077999999998,7233.003587982888,10
411,FLORES,1,2017,0.0,64811.19,19416.381176470593,22655.576968205096,0.0,4058.69,1215.9179411764703,1418.7666752175123,40
412,FLORES,1,2018,5901.5,120030.52,15169.263600000004,18389.275501804088,300.56,6113.09,772.5623999999999,936.55593465908,60
413,FLORES,2,2015,0.0,6760.72,3380.36,4780.550957703515,0.0,391.37,195.685,276.74038095297914,2
414,FLORES,2,2016,7077.39,15209.03,9918.02,4586.301765115331,443.21,952.44,612.9533333333334,294.00407757943316,3
415,FLORES,2,2017,3484.64,97407.85,41888.02583333334,37382.244173247134,218.22,6100.0,2602.9754166666667,2330.887763287477,24
416,FLORES,2,2018,11502.77,11502.77,11502.77,0.0,585.83,585.83,585.83,0.0,1
417,FLORES,3,2015,5530.02,16033.15,10791.816428571427,5419.768015215024,322.78,928.14,625.46,314.105880433775,14
